property_id,guid,street,city,price_usd
3588,028ad9fb-ea9e-401f-7061-08dede53f575,506 Selfridge Dr,Melbourne,54900
2154,995b1afe-d833-40ae-6ac5-08dede53f575,543 Heming Way,Melbourne,375000
2226,e19af83a-8bab-4e00-6b12-08dede53f575,544 Dover Rd,Melbourne,41000
3574,d058b09d-57c1-4fce-7059-08dede53f575,544 Dover Rd,Melbourne,41000
3946,adb3665c-c0a5-4dd5-71cd-08dede53f575,568 Rio Casa Dr N,Melbourne,810000
3970,3ce673d9-9d74-493c-71e2-08dede53f575,57 Calcutta Ct,Melbourne,365000
6297,1f7211fb-0947-4cc7-7aed-08dede53f575,583 Young St,Melbourne,1325000
6292,fcaad825-f42a-45e6-7af4-08dede53f575,589 Hillside Ct,Melbourne,600000
3976,e479a45e-6a7e-4802-71ee-08dede53f575,594 Hummingbird Dr,Melbourne,799000
2245,d354fd96-2d92-474d-6b26-08dede53f575,605 Hackney Dr,Melbourne,37000
3590,d4f5a547-da79-471e-7063-08dede53f575,605 Hackney Dr,Melbourne,37000
2252,7ab105f2-75b2-4d6d-6b34-08dede53f575,605 Plumgrove Rd #C108,Melbourne,99900
2263,6d2a5aa0-6030-44be-6b32-08dede53f575,612 Old Orchard Rd #C074,Melbourne,139900
2241,9a26303a-7dca-43cd-6b14-08dede53f575,612 Paul Bryce Dr #C003,Melbourne,25000
2265,f38f28bf-54e6-48ca-6b43-08dede53f575,621 Playhouse Rd #C175,Melbourne,189900
2302,1ce128d1-9852-4529-6b61-08dede53f575,628 Bird Cage Walk,Melbourne,28900
6272,b94ffd15-761e-43a1-7ae1-08dede53f575,632 Teak Dr,Melbourne,325000
2136,291a7915-f157-4366-6aa8-08dede53f575,633 Wisteria Dr,Melbourne,245000
2206,43c337b3-6839-4e35-6b02-08dede53f575,635 Sleepy Hollow Rd #A027,Melbourne,49999
2156,644d6fa0-68e9-4c41-6ad0-08dede53f575,637 E Lincoln Ave,Melbourne,419999
3541,8291fa44-b6e2-4aa1-703f-08dede53f575,637 E Lincoln Ave,Melbourne,419999
2188,bfa6afe3-8dac-4f98-6af6-08dede53f575,641 Old Orchard Rd #C061,Melbourne,19500
2247,598fb7c3-34b2-4615-6b2c-08dede53f575,654 Fleet St #C226,Melbourne,13000
6293,eab87286-d609-4189-7af5-08dede53f575,658 Young St,Melbourne,625000
2253,18c21ea2-797a-4d9b-6b38-08dede53f575,680 Plumgrove Rd #C237,Melbourne,139900
2258,ca345d4b-f533-42d5-6b35-08dede53f575,681 Plumgrove Rd #C091,Melbourne,89900
6302,1a4252b1-136c-4727-7b01-08dede53f575,683 Old Oak St,Melbourne,450000
3568,c15378b4-3003-4d90-7053-08dede53f575,692 Supernova Dr,Melbourne,454990
2209,a7257d87-df6a-4ffd-6aff-08dede53f575,692 Supernova Dr,Melbourne,454990
2193,47155118-aef8-4597-6af8-08dede53f575,693 Supernova Dr,Melbourne,449990
3565,3a5925c4-e7e6-4110-7050-08dede53f575,693 Supernova Dr,Melbourne,449990
3570,3afd6793-822d-42de-7055-08dede53f575,701 E Fee Ave #703,Melbourne,549500
2205,8df442dc-ab1e-423d-6b01-08dede53f575,701 E Fee Ave #703,Melbourne,549500
6277,cf040e23-5586-4d16-7ae6-08dede53f575,702 Shady Ln,Melbourne,599000
2197,5d964903-0fd6-450f-6aef-08dede53f575,741 Indian Oaks Dr,Melbourne,325000
2224,5d3b537e-9374-47d8-6b10-08dede53f575,742 Floyd Bennett Dr #A155,Melbourne,39900
6270,f274d68b-85c1-43d2-7adf-08dede53f575,750 Whitmire Dr,Melbourne,750000
2212,373cb158-fe68-4ac2-6b05-08dede53f575,754 Hickam Dr #A224,Melbourne,32000
2268,046480df-88f4-4803-6b3b-08dede53f575,755 Floyd Bennett Dr #A236,Melbourne,94500
2257,080c969a-d648-4940-6b2b-08dede53f575,809 Espanola Way,Melbourne,345000
2150,b69df204-7188-4d90-6acb-08dede53f575,810 Benton Dr,Melbourne,379500
3579,617d1096-b112-46aa-705c-08dede53f575,814 E New Haven Ave,Melbourne,1300000
2231,0494ab0c-ea12-4ccd-6b1a-08dede53f575,814 E New Haven Ave,Melbourne,1300000
5831,c4d73118-2fae-4f26-792c-08dede53f575,870 Luminary Cir APT 105,Melbourne,299990
2272,3cdd3bb5-30d8-4fe0-6b44-08dede53f575,870 Luminary Cir APT 105,Melbourne,299990
6310,9e30148e-f829-482f-7b07-08dede53f575,905 N Harbor City Blvd APT 106,Melbourne,449899
6305,46c3c843-96ff-42f4-7b02-08dede53f575,905 N Harbor City Blvd APT 204,Melbourne,539000
6311,53a9554b-dee7-4165-7b08-08dede53f575,905 N Harbor City Blvd APT 303,Melbourne,429900
2160,8090e651-d040-4224-6ad1-08dede53f575,907 E Melbourne Ave,Melbourne,1595000
2318,e4fc7a7e-af91-407a-6b4b-08dede53f575,907 Espanola Way,Melbourne,315000
6308,bfba66b1-6e72-495f-7b05-08dede53f575,911 N Harbor City Blvd #64-C,Melbourne,52000
6313,2a984163-f968-4660-7b0a-08dede53f575,913 Paddleboard Ct,Melbourne,543000
2240,e1a0cea2-932b-4e57-6b13-08dede53f575,975 S Fork Cir,Melbourne,310000
6274,03f14315-763f-4fcd-7ae3-08dede53f575,986 Sarno Rd,Melbourne,359000
5690,c49690cb-fee9-49eb-789b-08dede53f575,990 Luminary Cir APT 105,Melbourne,274900
2142,5f2483b8-e2bf-435e-6ab6-08dede53f575,990 Luminary Cir APT 105,Melbourne,274900
6273,70764935-2953-4e37-7ae2-08dede53f575,992 Mathers St,Melbourne,260000
2163,61c5ba90-9433-4e46-6ada-08dede53f575,"Belmont Plan, Meridian at Mayfair : The Arbor Collection",Melbourne,359990
2134,92f42263-2c7b-4166-6abf-08dede53f575,"Celeste Plan, Meridian at Mayfair : The Oaks Collection",Melbourne,406990
2126,63e8d3d8-7ab6-48a1-6ab0-08dede53f575,"Columbus Plan, Meridian at Mayfair : The Arbor Collection",Melbourne,404990
2151,ae7a00ef-f776-4cee-6acc-08dede53f575,"Dawn II Plan, Meridian at Mayfair : The Oaks Collection",Melbourne,429990
2200,edced061-9b37-4bcf-6af2-08dede53f575,"Dawn Plan, Meridian at Mayfair : The Oaks Collection",Melbourne,429990
2196,84bb07fd-8533-408c-6afb-08dede53f575,"Eclipse Plan, Meridian at Mayfair : The Oaks Collection",Melbourne,465990
2182,417515a4-91be-4a9f-6aee-08dede53f575,"Edison Plan, Meridian at Mayfair : The Arbor Collection",Melbourne,414990
2148,97696dc5-53a0-4156-6ac9-08dede53f575,"Georgia Plan, Meridian at Mayfair : The Arbor Collection",Melbourne,434990
2174,b57d3c8e-de5c-46fc-6ae4-08dede53f575,"Homes Available Soon, Meridian at Mayfair : The Townhomes Collection",Melbourne,0
2203,36b264b8-3c7e-46b6-6afc-08dede53f575,"Honor Plan, Meridian at Mayfair : The Oaks Collection",Melbourne,485990
2109,200f398d-55a8-4de0-6aa7-08dede53f575,"Jefferson Plan, Meridian at Mayfair : The Arbor Collection",Melbourne,444990
2195,29a65243-8c10-48a9-6afa-08dede53f575,None Iss,Melbourne,350000
3566,ce3d9788-f00b-4a7c-7051-08dede53f575,None Iss,Melbourne,350000
2186,a3a52d4f-21bd-4fbf-6ae9-08dede53f575,"Nova Plan, Meridian at Mayfair : The Oaks Collection",Melbourne,515990
3554,ec5890ad-d0f9-4f7f-7046-08dede53f575,Tbd Bryan St,Melbourne,144000
2179,12c30128-3aaa-43d3-6ae1-08dede53f575,Tbd Bryan St,Melbourne,144000
3058,1e8fbee4-1c53-49c6-6e53-08dede53f575,544 S Wildwood Ln,Melbourne Village,435000
3076,ab34b207-f434-479a-6e65-08dede53f575,620 W Pine Rd,Melbourne Village,599900
3881,b8f9cee4-f9e6-4e5e-7189-08dede53f575,104 Parrotfish Ln #104,Merritt Island,459000
3880,c8ca8335-15b4-42ce-7188-08dede53f575,104 Parrotfish Ln S #104,Merritt Island,459000
3845,d909c7dd-1333-4ca5-7167-08dede53f575,1060 Montego Bay Dr N,Merritt Island,689000
3882,c68b67c4-236d-45a9-718a-08dede53f575,1165 King St,Merritt Island,260000
3831,abbee97f-e611-48f2-7155-08dede53f575,1315 Paul St,Merritt Island,350000
4086,b40f4ee8-b013-467b-7262-08dede53f575,134 Starboard Ln APT 402,Merritt Island,384999
3167,e92781df-c8a6-4072-6ebe-08dede53f575,134 Starboard Ln APT 402,Merritt Island,384999
3859,265f9a29-acc9-41cf-7174-08dede53f575,1350 Scorpious Ct,Merritt Island,565000
3853,baafcb8c-2cd1-4502-7161-08dede53f575,1370 Mercury St,Merritt Island,735000
3901,d800c0c1-9cca-46e8-7193-08dede53f575,1440 Sykes Creek Dr,Merritt Island,995000
3836,1b6ec191-050e-4340-715a-08dede53f575,1460 Saturn St,Merritt Island,450000
3857,bd9cac17-265b-4fcd-716f-08dede53f575,1550 Mars St,Merritt Island,740000
3824,691c979f-5e33-49b2-715b-08dede53f575,1580 Mercury St,Merritt Island,610000
3889,3049fdb8-c5f8-4a8f-7195-08dede53f575,1585 Sykes Creek Dr,Merritt Island,975000
3875,9ec23f6f-de9c-45da-7184-08dede53f575,173 Las Palmas,Merritt Island,555000
3844,a16dd6ba-f684-419d-7166-08dede53f575,180 Florida Blvd,Merritt Island,439900
3846,a6495a0b-648c-4788-7168-08dede53f575,182 Sykes Loop Dr,Merritt Island,605000
3828,15c3c0be-6f4c-4901-7152-08dede53f575,1941 Sykes Creek Dr,Merritt Island,1150000
3856,6e886917-e6ea-4b78-716e-08dede53f575,195 Sea Breeze Cir,Merritt Island,539000
3879,6c2d3943-955a-4393-7187-08dede53f575,2025 Sykes Creek Dr,Merritt Island,774999
3887,6bbacfbd-87b4-46cb-7190-08dede53f575,202 Ivory Coral Ln #201,Merritt Island,798000
3842,a7a5f79b-8007-4a26-716a-08dede53f575,202 Ivory Coral Ln #302,Merritt Island,494900
3885,5486c3ac-9e91-49a5-718e-08dede53f575,202 Ivory Coral Ln #405,Merritt Island,499000
3886,60f470fc-06dc-41bd-718f-08dede53f575,202 Ivory Coral Ln #501,Merritt Island,998000
3850,c5abbf06-f36f-4d09-7173-08dede53f575,202 Ivory Coral Ln Unit 506,Merritt Island,520000
3883,fa32c629-89e5-4717-718b-08dede53f575,205 Hickory Ave,Merritt Island,280000
3861,f44bde12-8c71-4ce4-7176-08dede53f575,2087 Hidden Grove Ln #105,Merritt Island,210000
3835,21da8552-6e53-4124-7159-08dede53f575,2097 Hidden Grove Ln #102,Merritt Island,210000
3888,41ed97c3-c895-491f-7194-08dede53f575,2097 Hidden Grove Ln #209,Merritt Island,184900
3899,197c91fe-73b2-4763-7191-08dede53f575,2100 Leeward Ln,Merritt Island,1100000
3832,91bd50c1-5964-4c59-7156-08dede53f575,212 Sykes Point Ln,Merritt Island,1769000
3852,59b81218-e114-4d0e-7160-08dede53f575,2135 N Courtenay Pkwy #211,Merritt Island,169500
3884,b1ad7a3e-be7b-48bc-718d-08dede53f575,2135 N Courtenay Pkwy #217,Merritt Island,215000
3900,5ac77582-ab43-4141-7192-08dede53f575,2135 N Courtenay Pkwy #236,Merritt Island,205000
3829,e3e66001-bc63-4a8f-7153-08dede53f575,2135 N Courtenay Pkwy APT D132,Merritt Island,163500
3839,77b04305-9b4a-495e-7163-08dede53f575,2165 Topaz Ct,Merritt Island,324900
3876,88b98ff9-1c7d-4030-718c-08dede53f575,2180 N Courtenay Pkwy,Merritt Island,225000
3833,d1e5d695-259b-4384-7157-08dede53f575,2195 N Tropical Trl,Merritt Island,699000
3843,7bd02c47-298f-40f3-716b-08dede53f575,219 Sykes Point Ln,Merritt Island,1850000
3868,79a1e194-6af8-4e6b-717d-08dede53f575,230 Willow Ave,Merritt Island,274999
3863,84b4b7ff-e67c-44a5-7178-08dede53f575,240 Spring Dr APT 2,Merritt Island,179000
3864,3d06fd76-aac8-432c-7179-08dede53f575,2415 Raintree Lake Cir,Merritt Island,380000
3869,bf038dfc-dc51-40aa-717e-08dede53f575,2455 N Tropical Trl #17,Merritt Island,18000
3826,b863a6ec-f0d3-429d-715d-08dede53f575,2455 N Tropical Trl #6,Merritt Island,50000
3837,6409fa37-e324-4bbc-715e-08dede53f575,256 Via De La Reina,Merritt Island,849000
3834,0ebe606c-78f5-4e7b-7158-08dede53f575,2709 Cutlass Point Ln APT 103,Merritt Island,385000
3878,9cf47334-74fa-4608-7186-08dede53f575,2730 Cutlass Point Ln APT 101,Merritt Island,430000
3877,013df454-6357-461f-7185-08dede53f575,285 Hickory Ave,Merritt Island,347500
3851,c513842a-a292-4dfc-715f-08dede53f575,315 Ursa Ave,Merritt Island,599000
3841,9a2e105e-672e-4b24-7165-08dede53f575,360 Diana Blvd,Merritt Island,820000
3847,6536b64b-d96d-4aca-7169-08dede53f575,380 Diana Blvd,Merritt Island,760000
3838,721cfcab-74b1-4b4c-7162-08dede53f575,390 Ursa Ave,Merritt Island,724000
3865,17102d98-8d78-4f1c-717a-08dede53f575,390 WAINAI Drive,Merritt Island,1349000
3870,78e3f3ab-11da-4d6b-717f-08dede53f575,466 Houston Ln,Merritt Island,299000
3874,d4c4e6e1-690a-46d4-7183-08dede53f575,468 Houston Ln,Merritt Island,279000
3873,ec36e382-ecd3-47eb-7182-08dede53f575,470 Houston Ln,Merritt Island,279000
3871,20aabc9d-59ad-4434-7180-08dede53f575,472 Houston Ln,Merritt Island,279000
3848,b31488a3-9b4d-4283-7171-08dede53f575,474 Houston Ln,Merritt Island,279000
3872,3db73a93-3077-4224-7181-08dede53f575,476 Houston Ln,Merritt Island,299000
3855,3ba87f28-3a2d-4a88-716d-08dede53f575,478 Roosevelt Ave,Merritt Island,64900
3860,27bb5f11-8765-408c-7175-08dede53f575,478 Roosevelt Ave Lot 70,Merritt Island,64900
3858,a5737c60-d8ea-4bc1-7170-08dede53f575,486 Houston Ln,Merritt Island,299000
3854,f1717d4a-8652-4e75-716c-08dede53f575,48 Hepburn Pl,Merritt Island,260000
4132,bfbb330d-0f19-4a25-7290-08dede53f575,535 Robin Hood Dr,Merritt Island,947500
3192,88d458b2-87a1-49e4-6ed9-08dede53f575,535 Robin Hood Dr,Merritt Island,947500
3840,7d260f89-47cf-459f-7164-08dede53f575,60 Florida Blvd,Merritt Island,375000
3866,6560ffe8-662c-4cf2-717b-08dede53f575,665 Venetian Way,Merritt Island,399000
3830,c2813d7a-9bb3-429b-7154-08dede53f575,85 Catalina Isle Dr,Merritt Island,399000
3849,1a83dfa1-2bcd-4a99-7172-08dede53f575,965 Date Ave,Merritt Island,245000
3867,b3058806-d580-4749-717c-08dede53f575,975 Oak St,Merritt Island,1449500
3825,3960c4e9-4f0e-4b86-715c-08dede53f575,"Pearson End Unit Plan, Banyan Point",Merritt Island,299990
3862,cd2225f7-0194-4142-7177-08dede53f575,"Pearson Interior Unit Plan, Banyan Point",Merritt Island,279990
5487,02b73606-dab8-417e-77d4-08dede53f575,0 Seminole St,Mims,225000
5482,cb14e4be-4162-457f-77cf-08dede53f575,0 Travis St,Mims,99990
5500,00041692-6f5d-418c-77d6-08dede53f575,0 Unknown Ave,Mims,80000
5501,00aa2e29-1292-41f4-77d7-08dede53f575,1 Magoon Ave,Mims,125000
5499,8ebcd14e-d44b-493a-77d5-08dede53f575,20G-34-37-10 98 #5,Mims,30000
5483,4be7461d-557c-4ef9-77d0-08dede53f575,5361 Coleda Ln,Mims,625000
5481,5c08f0e9-ad21-4512-77ce-08dede53f575,5450 Allen St,Mims,630000
5484,6d6fcae6-d436-4deb-77d1-08dede53f575,5630 Us Highway 1,Mims,275000
5486,7d46e004-52bf-4d8f-77d3-08dede53f575,5651 Travis St,Mims,415000
5485,c6d62334-586e-4c31-77d2-08dede53f575,6215 Dixie Way,Mims,169000
5885,73b5ccab-d486-4cea-7952-08dede53f575,1000 Abada Ct NE APT 101,Palm Bay,184900
5988,96acb38e-210b-478b-79c2-08dede53f575,1000 Abada Ct NE APT 107,Palm Bay,149900
6004,28c63dd5-f245-4b9a-79ce-08dede53f575,1000 Abada Ct NE APT 110,Palm Bay,190000
6029,c6998bd8-b01f-4223-79f1-08dede53f575,1001 Abada Ct NE APT 107,Palm Bay,210500
5865,bf06ae9c-8ea7-4da3-794d-08dede53f575,1011 Abada Ct NE APT 104,Palm Bay,189900
5974,1c22573f-bd5a-42a4-79a6-08dede53f575,1011 NE Abada Ct Court NE #110,Palm Bay,185000
5929,cd6bd05d-3c1f-4ae2-7990-08dede53f575,1012 Banff Dr NE,Palm Bay,447500
5747,d4647d10-508a-4828-78d1-08dede53f575,1012 Banff Dr NE,Palm Bay,447500
5987,77f3f32d-670c-42bc-79c1-08dede53f575,1020 Abada Ct NE APT 101,Palm Bay,149900
5953,3175e3a4-12b3-4a60-799f-08dede53f575,1021 Abada Ct NE APT 107,Palm Bay,160000
5855,78a6c408-b560-4ca6-7943-08dede53f575,1021 Abada Ct NE APT 108,Palm Bay,134900
5943,88d5b0a0-69e9-445e-79a2-08dede53f575,1025 Morgan Cir NE,Palm Bay,465000
6045,3c616381-a8da-41f8-7a04-08dede53f575,1030 Abada Ct NE APT 108,Palm Bay,195000
5899,66139ca9-d3e1-4c7f-7976-08dede53f575,1039 Hooper Ave NE,Palm Bay,79900
5708,319f9e91-85dd-4cf2-78b1-08dede53f575,1039 Hooper Ave NE,Palm Bay,79900
5729,0cc30c07-488b-4d90-78cb-08dede53f575,1045 Connolly Ln NE,Palm Bay,511500
5928,a93fab40-733b-4d2d-798c-08dede53f575,1045 Connolly Ln NE,Palm Bay,511500
6386,50a10c72-97b9-4720-7b57-08dede53f575,1056 Wood Ct NE,Palm Bay,129900
3808,fb0aeeae-e842-4fd6-713f-08dede53f575,1056 Wood Ct NE,Palm Bay,129900
5939,d04f78cc-049f-4a9f-798d-08dede53f575,1075 Connolly Ln,Palm Bay,478500
5730,e4914c51-08ca-488b-78cc-08dede53f575,1075 Connolly Ln,Palm Bay,478500
5909,2d177e74-7812-4ce5-797f-08dede53f575,1075 Connolly Ln NE,Palm Bay,478500
5720,5413c806-60f3-4315-78bc-08dede53f575,1075 Connolly Ln NE,Palm Bay,478500
5923,ad7482d5-3bc0-4138-7984-08dede53f575,1082 Eleuthera Dr NE,Palm Bay,290000
5743,6b0d9372-afe9-4755-78c3-08dede53f575,1082 Eleuthera Dr NE,Palm Bay,290000
6030,b7b236f7-58b5-4169-79f2-08dede53f575,1085 Connolly Ln NE,Palm Bay,489500
5804,07217462-f397-4dd7-7918-08dede53f575,1085 Connolly Ln NE,Palm Bay,489500
3498,7c35f2ad-fee3-48a2-6ff1-08dede53f575,1091 Cordova St SE,Palm Bay,89900
5898,f0f6ea07-247a-4c63-7975-08dede53f575,1094 Connolly Ln NE,Palm Bay,500000
5706,4c49da58-1686-4602-78af-08dede53f575,1094 Connolly Ln NE,Palm Bay,500000
6463,6481367a-c6c9-4940-7b91-08dede53f575,1111 Scobey Ct NE,Palm Bay,249500
5927,0108302f-2ab9-48ed-798b-08dede53f575,1112 Banff Dr NE,Palm Bay,450500
5728,9aa09087-56a6-4365-78ca-08dede53f575,1112 Banff Dr NE,Palm Bay,450500
5675,89c08c36-96eb-4500-788d-08dede53f575,1121 Morgan Cir NE,Palm Bay,419900
5877,8aaceb47-e248-4cdb-794b-08dede53f575,1121 Morgan Cir NE,Palm Bay,419900
5700,401bc550-d5c9-4575-78a8-08dede53f575,1131 Fairway Ct NE,Palm Bay,398000
5895,384fec8b-c3e9-44b8-796c-08dede53f575,1131 Fairway Ct NE,Palm Bay,398000
6028,25cff82f-aea4-4143-79f0-08dede53f575,1137 Morgan Cir NE,Palm Bay,365000
5807,9b994c64-b930-4e7b-7917-08dede53f575,1137 Morgan Cir NE,Palm Bay,365000
5874,389c466d-7bb5-4b38-7960-08dede53f575,1142 Banff Dr NE,Palm Bay,421000
5694,a77587de-9e13-4fc3-78a1-08dede53f575,1142 Banff Dr NE,Palm Bay,421000
5686,f191b802-e33d-490e-7897-08dede53f575,1143 Banff Dr NE,Palm Bay,550990
5888,79738341-2512-4a78-7955-08dede53f575,1143 Banff Dr NE,Palm Bay,550990
5916,203b3a72-518a-4ad9-7972-08dede53f575,1177 Eleuthera Dr NE,Palm Bay,303900
5712,237e85bd-64b4-4864-78ad-08dede53f575,1177 Eleuthera Dr NE,Palm Bay,303900
5830,d08d62fa-48d3-4e58-7921-08dede53f575,1180 Goldenrod Cir NE,Palm Bay,254000
6039,eda9bff6-9e87-4c8b-79fc-08dede53f575,1180 Goldenrod Cir NE,Palm Bay,254000
5765,583acf3d-e19a-4346-78ee-08dede53f575,1190 Riviera Dr NE,Palm Bay,380000
5960,eff31767-73cb-4148-79b0-08dede53f575,1190 Riviera Dr NE,Palm Bay,380000
5970,b056ac88-0c05-4500-79ad-08dede53f575,1196 Goldenrod Cir NE,Palm Bay,247900
5779,293b79ca-b2a7-49fa-78ec-08dede53f575,1196 Goldenrod Cir NE,Palm Bay,247900
5689,9cc92641-00eb-4612-789a-08dede53f575,1204 Connolly Ln NE,Palm Bay,553990
5869,52a6d26e-beed-47da-7957-08dede53f575,1204 Connolly Ln NE,Palm Bay,553990
5749,ce022c41-f335-4cd9-78d3-08dede53f575,1217 Ethel Cir NE,Palm Bay,235000
5946,73b8b6e6-ea9d-4a24-7993-08dede53f575,1217 Ethel Cir NE,Palm Bay,235000
5896,e5b0091a-5ac1-4198-796d-08dede53f575,1248 Riviera Dr NE,Palm Bay,339000
5701,40bff472-8e54-497e-78a9-08dede53f575,1248 Riviera Dr NE,Palm Bay,339000
5941,38c390c5-5683-4756-798f-08dede53f575,1274 Cimarron Cir NE,Palm Bay,544900
5734,5fb51f2d-751f-4659-78d0-08dede53f575,1274 Cimarron Cir NE,Palm Bay,544900
3659,0676be58-acb1-4bd8-70aa-08dede53f575,128 Mystic Blvd NE,Palm Bay,114900
6034,3a2dbfcb-add2-4cf7-79f6-08dede53f575,1300 Arlington Ln NE APT 123,Palm Bay,155000
5817,0ce37df3-e885-4fd8-791b-08dede53f575,1300 Arlington Ln NE APT 123,Palm Bay,155000
5791,08babae0-3c61-424b-78ff-08dede53f575,1300 Arlington Ln NE APT 126,Palm Bay,92900
5986,ca953fd2-6758-4959-79cc-08dede53f575,1300 Arlington Ln NE APT 126,Palm Bay,92900
5839,392b755b-4005-4c8e-7930-08dede53f575,1311 Island Green Dr NE #B2-12,Palm Bay,305000
5910,198f5bd7-f499-43d0-7980-08dede53f575,1313 Cromey Rd NE,Palm Bay,244995
5722,c26a142c-f083-4414-78be-08dede53f575,1313 Cromey Rd NE,Palm Bay,244995
5789,803db00c-4e1c-4b57-78fd-08dede53f575,1335 Golf Vista Ct NE,Palm Bay,334900
6007,b3642c25-f5c9-4ee1-79c7-08dede53f575,1335 Golf Vista Ct NE,Palm Bay,334900
5780,f0feec87-d14d-449d-78ed-08dede53f575,1340 Mariposa Dr NE,Palm Bay,324900
5971,f4944507-4d55-40c8-79ae-08dede53f575,1340 Mariposa Dr NE,Palm Bay,324900
5902,211630ed-131c-4034-797c-08dede53f575,1390 Mariposa Dr NE,Palm Bay,265000
5737,e51c6acc-6106-4b30-78b9-08dede53f575,1390 Mariposa Dr NE,Palm Bay,265000
5825,cd8a20c0-035b-4394-7912-08dede53f575,1399 Mariposa Dr NE,Palm Bay,260000
6022,5564c917-7d5a-4511-79ea-08dede53f575,1399 Mariposa Dr NE,Palm Bay,260000
5771,693adb85-e058-4541-78f4-08dede53f575,1411 Sheafe Ave NE APT 101,Palm Bay,169900
5968,a7e8f411-4007-4221-79b8-08dede53f575,1411 Sheafe Ave NE APT 101,Palm Bay,169900
5997,36656a8e-05d5-4504-79d4-08dede53f575,1412 Club Gardens Dr NE,Palm Bay,260000
5795,a3059980-2d17-4fb9-7904-08dede53f575,1412 Club Gardens Dr NE,Palm Bay,260000
5883,096fdef8-92aa-493b-795c-08dede53f575,1416 Club Gardens Dr NE,Palm Bay,249900
5705,54a6aebc-4108-4cbb-789f-08dede53f575,1416 Club Gardens Dr NE,Palm Bay,249900
5954,c67d41e0-aa50-448d-79a0-08dede53f575,1423 Dunblane Way NE,Palm Bay,500990
5758,d1a6c1b2-c6b7-4a77-78e2-08dede53f575,1423 Dunblane Way NE,Palm Bay,500990
5695,71550ab1-b208-4489-78a2-08dede53f575,1442 Dunblane Way NE,Palm Bay,419000
5890,5dceca98-a8f4-4934-7961-08dede53f575,1442 Dunblane Way NE,Palm Bay,419000
5851,a3afe1a7-52fe-4553-793c-08dede53f575,1460 Par St NE,Palm Bay,720000
3476,c0cb1c1c-2b36-46eb-6ffd-08dede53f575,146 Lehigh Ave SE,Palm Bay,415000
6046,9323a259-67d7-4256-7a05-08dede53f575,1470 Sheafe Ave NE APT 106,Palm Bay,175000
5681,d4bc98ab-b3e3-406f-7887-08dede53f575,1481 Mariposa Dr NE,Palm Bay,315000
5857,98bb5ba4-530c-418e-7945-08dede53f575,1481 Mariposa Dr NE,Palm Bay,315000
5763,cc0833e2-0535-4934-78d5-08dede53f575,1490 Mariposa Dr NE,Palm Bay,257000
5948,ab8f8868-4ac9-4988-7995-08dede53f575,1490 Mariposa Dr NE,Palm Bay,257000
5704,964d6327-0019-4942-789e-08dede53f575,1557 Waldorf Cir NE,Palm Bay,269900
5882,62e054f3-ad2d-4ee4-795b-08dede53f575,1557 Waldorf Cir NE,Palm Bay,269900
6057,676599ae-499c-4188-79ff-08dede53f575,1614 Riviera Dr NE,Palm Bay,230000
5835,80bb6a8a-c72a-4c1f-7923-08dede53f575,1614 Riviera Dr NE,Palm Bay,230000
5818,5bee4273-b3fb-42f3-7926-08dede53f575,1617 Sunny Brook Ln NE APT F103,Palm Bay,154000
6060,942f65c6-7b8b-496e-7a02-08dede53f575,1617 Sunny Brook Ln NE APT F103,Palm Bay,154000
5848,6f3eb380-9210-485d-7939-08dede53f575,1640 NE Sunny Brook Lane #a203,Palm Bay,175000
5672,8261d3fd-345e-4d8b-7891-08dede53f575,1640 Sunny Brook Ln NE APT A209,Palm Bay,114000
5868,e07778dd-3f69-4f34-7950-08dede53f575,1640 Sunny Brook Ln NE APT A209,Palm Bay,114000
5798,cd01bfb0-4be3-4486-7907-08dede53f575,1648 Sunny Brook Ln NE APT M202,Palm Bay,145500
6001,758c192d-bcb5-4963-79d9-08dede53f575,1648 Sunny Brook Ln NE APT M202,Palm Bay,145500
6352,13875504-b2b6-4c6a-7b38-08dede53f575,1650 Alpha St NE,Palm Bay,275000
3743,7ce73b9c-9c9e-4671-7100-08dede53f575,1650 Alpha St NE,Palm Bay,275000
6350,292e8ba2-4657-4624-7b36-08dede53f575,1651 Alpha St NE,Palm Bay,347000
3739,a8bed428-59a7-4bf0-70fc-08dede53f575,1651 Alpha St NE,Palm Bay,347000
5957,f7f30e59-17ef-4366-79aa-08dede53f575,1656 Sunny Brook Lane Ne 104 201 203 #L101-103-204,Palm Bay,999000
5784,39646cc7-2650-434c-78ea-08dede53f575,1656 Sunny Brook Lane Ne 104 201 203 #L101-103-204,Palm Bay,999000
5796,f9d8bb90-4ad1-4239-7905-08dede53f575,1664 Sunny Brook Ln NE APT 103,Palm Bay,162000
5995,ed158f27-637c-42e9-79d7-08dede53f575,1664 Sunny Brook Ln NE APT 103,Palm Bay,162000
5964,7296a15e-5e1c-44a6-79b4-08dede53f575,1688 Sunny Brook Ln NE APT I201,Palm Bay,154900
5768,d29b30b3-a70e-45f0-78f1-08dede53f575,1688 Sunny Brook Ln NE APT I201,Palm Bay,154900
5849,aa18fafe-b020-420f-793a-08dede53f575,1698 NE Sunny Brook Lane #G206,Palm Bay,175000
5673,00463b9c-afb4-4206-7892-08dede53f575,1717 Patty Cir NE,Palm Bay,188900
5884,174935cd-7430-4b00-7951-08dede53f575,1717 Patty Cir NE,Palm Bay,188900
